Question,Expected_SQL,Generated_SQL,Batch_Loss
"translate English to SQL: table ( teams_with_division_titles, division_championships, playoff_berths, afc_titles, super_bowl_wins ) | how many division championships did the pittsburgh steelers have?",select division championships from table where teams with division titles = pittsburgh steelers,select count division championships from table where teams with division titles = pittsburgh steelers,0.006478625349700451
"translate English to SQL: table ( teams_with_division_titles, division_championships, playoff_berths, afc_titles, super_bowl_wins ) | how many afc titles were there when there were 2 super bowl wins?",select max afc titles from table where super bowl wins = 2,select count afc titles from table where super bowl wins = 2,0.006478625349700451
"translate English to SQL: table ( teams_with_division_titles, division_championships, playoff_berths, afc_titles, super_bowl_wins ) | how many division title teams were in the division championships 9 times?",select count teams with division titles from table where division championships = 9,select count division titles from table where division championships = 9,0.006478625349700451
"translate English to SQL: table ( #, volume_line, volume_title, creators, material_collected, publication_date, isbn ) | name the total number for material collected for 978-1401221935",select count material collected from table where isbn = 978-1401221935,select count material collected from table where volume line = 978-1401221935,0.008556901477277279
"translate English to SQL: table ( #, volume_line, volume_title, creators, material_collected, publication_date, isbn ) | name the umbr of creators for flash of two worlds",select count creators from table where volume title = flash of two worlds,select creators from table where material collected = flash of two worlds,0.008556901477277279
"translate English to SQL: table ( #, volume_line, volume_title, creators, material_collected, publication_date, isbn ) | name the total number of material collected for justice league of america by george pérez, vol. 2","select count material collected from table where volume title = justice league of america by george pérez, vol. 2","select count material collected from table where authors = justice league of america and volume title = george pérez, vol. 2",0.008556901477277279
"translate English to SQL: table ( player, years_with_dodgers, role_with_dodgers, inducted_as, year_inducted ) | name the player for 1945 for player",select player from table where year inducted = 1945 and inducted as = player,select player from table where year inducted = 1945,0.008556901477277279
"translate English to SQL: table ( year, date, driver, team, manufacturer, laps, miles_(km), race_time, average_speed_(mph), report ) | what is jon thorne's average speed?",select average speed (mph) from table where team = jon thorne,select average speed (mph) from table where driver = jon thorne,0.007132273633033037
"translate English to SQL: table ( year, date, driver, team, manufacturer, laps, miles_(km), race_time, average_speed_(mph), report ) | what year was the average speed 145.24",select max year from table where average speed (mph) = 145.24,select year from table where average speed (mph) = 145.24,0.007132273633033037
"translate English to SQL: table ( outcome, year, championship, surface, partner, opponents, score ) | how many surfaces were played on in 2005 where the score was 6–7 (4–7), 3–6, 7–6 (7–2), 3–6?","select count surface from table where year = 2005 and score = 6–7 (4–7), 3–6, 7–6 (7–2), 3–6","select count surface from table where score = 6–7 (4–7), 3–6, 7–6 (7–2), 3–6 and year = 2005",0.007132273633033037
"translate English to SQL: table ( outcome, year, championship, surface, partner, opponents, score ) | who are the opponents of mike byron and partner in matches where the score was 6–4, 4–6, 7–6 (7–4)?","select opponents from table where score = 6–4, 4–6, 7–6 (7–4)","select opponents from table where score = 6–4, 4–6, 7–6 (7–4) and partner = mike byron",0.007132273633033037
"translate English to SQL: table ( pick_#, player, position, nationality, nhl_team, college/junior/club_team ) | what team does lee palmer play for?",select college/junior/club team from table where player = lee palmer,select nhl team from table where player = lee palmer,0.0033333206083625555
"translate English to SQL: table ( pick_#, player, position, nationality, nhl_team, college/junior/club_team ) | what is boston bruins minimum pick?",select min pick # from table where nhl team = boston bruins,select min pick # from table where player = boston bruins,0.0033333206083625555
"translate English to SQL: table ( pick_#, player, position, nationality, nhl_team, college/junior/club_team ) | who did dan follet play for before the draft?",select college/junior/club team from table where player = dan follet,select nhl team from table where player = dan follet,0.005892097484320402
"translate English to SQL: table ( pick_#, player, position, nationality, nhl_team, college/junior/club_team ) | which college did the buffalo sabres' pick play for?",select college/junior/club team from table where nhl team = buffalo sabres,select college/junior/club team from table where player = buffalo sabres,0.004343284294009209
"translate English to SQL: table ( institution, location, founded, type, enrollment, nickname, joined, division ) | how many teams have skyhawks as a nickname?",select count division from table where nickname = skyhawks,select count nickname from table where nickname = skyhawks,0.004343284294009209
"translate English to SQL: table ( institution, location, founded, type, enrollment, nickname, joined, division ) | what is the total enrollment for the school in garden city, new york?","select enrollment from table where location = garden city, new york","select count enrollment from table where location = garden city, new york",0.004343284294009209
"translate English to SQL: table ( institution, location, founded, type, enrollment, nickname, joined, division ) | how many schools named southern new hampshire university?",select count enrollment from table where institution = southern new hampshire university,select count name from table where institution = southern new hampshire university,0.00750917661935091
"translate English to SQL: table ( institution, location, founded, type, enrollment, nickname, joined ) | how many nicknames were associated with milton, massachusetts?","select count nickname from table where location = milton, massachusetts","select count nickname from table where institution = milton, massachusetts",0.00750917661935091
"translate English to SQL: table ( institution, location, founded, type, enrollment, nickname, joined ) | how many years are listed under joined for the nor'easters?",,select count joined from table where institution = nor,0.00750917661935091
"translate English to SQL: table ( institution, location, founded, type, enrollment, nickname, joined ) | in what year did the lions join?",select min joined from table where nickname = lions,select joined from table where institution = lions,0.009419318288564682
"translate English to SQL: table ( institution, location, founded, type, enrollment, nickname, joined, left, current_conference ) | what joined year does dropped athletics have?",select max joined from table where current conference = dropped athletics,select joined from table where institution = dropped athletics,0.009419318288564682
"translate English to SQL: table ( rank, couple, judges, public, total, vote_percentage, result ) | what is the judge's total for roxanne and daniel?",select judges from table where couple = roxanne and daniel,select count total from table where couple = roxanne and daniel,0.003029412589967251
"translate English to SQL: table ( institution, location, nickname, founded, type, enrollment, joined ) | where is the private/presbyterian institute",select location from table where type = private/presbyterian,select location from table where institution = private/presbyterian institute,0.006043467205017805
"translate English to SQL: table ( shekhina:, reason, mind, intelligence, thought, understanding ) | what is the intelligence os the one that has  s, ""thought""?","select intelligence from table where thought =  s, ""thought""","select intelligence from table where thought = s, ""thought""",0.00657923799008131
"translate English to SQL: table ( shekhina:, reason, mind, intelligence, thought, understanding ) | what is the understanding of the one that has  nous reasoning?",select understanding from table where reason =  nous,select understanding from table where reason = nous,0.00657923799008131
"translate English to SQL: table ( country, 1948/49_($_millions), 1949/50_($_millions), 1950/51_($_millions), cumulative_($_millions) ) | how much was spent in 1949/50 (in $ millions) in the country where the cumulative expenditure is $376 millions?",select min 1949/50 ($ millions) from table where cumulative ($ millions) = 376,select 1949/50 ($ millions) from table where cumulative ($ millions) = $376,0.00657923799008131
"translate English to SQL: table ( country, 1948/49_($_millions), 1949/50_($_millions), 1950/51_($_millions), cumulative_($_millions) ) | how many millions of $ were spent in iceland in 1948/49?",select max 1948/49 ($ millions) from table where country = iceland,select sum 1948/49 ($ millions) from table where country = iceland,0.00657923799008131
"translate English to SQL: table ( country, 1948/49_($_millions), 1949/50_($_millions), 1950/51_($_millions), cumulative_($_millions) ) | what's the 1949/50 expenditure (in $ millions) in the country where the 1948/49 expenditure was 232$ millions?",select max 1949/50 ($ millions) from table where 1948/49 ($ millions) = 232,select 1949/50 ($ millions) from table where 1948/49 ($ millions) = 232$,0.008998950012028217
"translate English to SQL: table ( country, 1948/49_($_millions), 1949/50_($_millions), 1950/51_($_millions), cumulative_($_millions) ) | what's the 1948/49 expenditure (in $ millions) in the country whose 1949/50 expenditure is $921 millions?",select 1948/49 ($ millions) from table where 1949/50 ($ millions) = 921,select 1948/49 ($ millions) from table where 1949/50 ($ millions) = $921,0.008998950012028217
"translate English to SQL: table ( election, #_of_candidates_nominated, #_of_seats_won, #_of_total_votes, %_of_popular_vote, result ) | name the total number for % popular vote for # of seats won for 83",select count % of popular vote from table where # of seats won = 83,select count # of popular vote from table where # of seats won = 83,0.008998950012028217
"translate English to SQL: table ( #, player, age, australian_open, french_open, wimbledon, us_open ) | what is the number for the french open 1974?",select max # from table where french open = 1974,select # from table where french open = 1974,0.008998950012028217
"translate English to SQL: table ( #, player, age, australian_open, french_open, wimbledon, us_open ) | when was the australian open?",select max australian open from table,select min australian open from table,0.008998950012028217
"translate English to SQL: table ( #, player, age, australian_open, french_open, wimbledon, us_open ) | when is the french open when serena williams is the player?",select min french open from table where player = serena williams,select french open from table where player = serena williams,0.003333458211272955
"translate English to SQL: table ( english_name, simplified_chinese, traditional_chinese, pinyin, area, population, density ) | what is the number of english names that have a traditional chinese name of?",select count english name from table where traditional chinese = ,select count english name from table where traditional chinese = chinese,0.002832157537341118
"translate English to SQL: table ( pitcher, stats, wins, losses, no_decisions, winning_%, seasons ) | how many wins had a win percentage of 0.667",select wins from table where winning % = 0.667,select count wins from table where winning % = 0.667,0.002832157537341118
"translate English to SQL: table ( pitcher, stats, wins, losses, no_decisions, winning_%, seasons ) | how many ""no decisions"" are there with 3 wins and a win percentage of 1.000?",select min no decisions from table where winning % = 1.000 and wins = 3,select count no decisions from table where wins = 3 and winning % = 1.000,0.002832157537341118
"translate English to SQL: table ( pitcher, starts, wins, losses, no_decisions, winning_%, seasons ) | what is the number of starts in 1977",select starts from table where seasons = 1977,select count starts from table where seasons = 1977,0.005787789821624756
"translate English to SQL: table ( pitcher, starts, wins, losses, no_decisions, winning_%, seasons ) | how many wins did pitcher jon matlack category:articles with hcards achieve",select count wins from table where pitcher = jon matlack category:articles with hcards,select wins from table where pitcher = jon matlack category:articles with hcards,0.005787789821624756
"translate English to SQL: table ( no._overall, no._in_series, family/families, location(s), original_air_date ) | how many series are there total?",select max no. in series from table,select count no. in series from table where no. total = total,0.005787789821624756
"translate English to SQL: table ( no._overall, no._in_series, family/families, location(s), original_air_date ) | what family had a no.overall of uk10?",select family/families from table where no. overall = uk10,select family/families from table where no. over all = uk10,0.005787789821624756
"translate English to SQL: table ( year, division, league, regular_season, playoffs, open_cup ) | what's the lowest division number of the 6th, great lakes season?","select min division from table where regular season = 6th, great lakes","select min division from table where season = 6th, great lakes",0.005787789821624756
"translate English to SQL: table ( year(s), commentator, dual_commentator, spokesperson, channel ) | which channels had spokesperson arina sharapova and no dual commentator",select channel from table where spokesperson = arina sharapova and dual commentator = no dual commentator,select channel from table where spokesperson = arina sharapova and dual commentator = no,0.009499719366431236
"translate English to SQL: table ( episode, first_broadcast, rufus_guest, marcus_guest, winner ) | what is the resulting score for the episodes where rufus's guest is sean lock?",select winner from table where rufus guest = sean lock,select rufus guest from table where rufus guest = sean lock,0.01433942373842001
"translate English to SQL: table ( index_(year), author_/_editor_/_source, year_of_publication, countries_sampled, world_ranking_(1), ranking_l.a._(2) ) | what index was created by the united nations (undp) and reached 2nd place in the la ranking?",select index (year) from table where author / editor / source = united nations (undp) and ranking l.a. (2) = 2nd,select index (year) from table where world ranking (1) = united nations (undp) and year of publication = 2nd,0.01433942373842001
"translate English to SQL: table ( index_(year), author_/_editor_/_source, year_of_publication, countries_sampled, world_ranking_(1), ranking_l.a._(2) ) | how many countries were sampled in the index created by the economist, published in 2007 and ranked 2nd in the la ranking?",select max countries sampled from table where author / editor / source = the economist and year of publication = 2007 and ranking l.a. (2) = 2nd,select count countries sampled from table where ranking l.a. (2) = 2nd and author / editor / source = economist,0.01433942373842001
"translate English to SQL: table ( index_(year), author_/_editor_/_source, year_of_publication, countries_sampled, world_ranking_(1), ranking_l.a._(2) ) | what's the wold ranking of the index by transparency international?",select world ranking (1) from table where author / editor / source = transparency international,select ranking l.a. (2) from table where index (year) = transparency international,0.01433942373842001
"translate English to SQL: table ( index_(year), author_/_editor_/_source, year_of_publication, countries_sampled, world_ranking_(1), ranking_l.a._(2) ) | how many countries were sampled for the index in 2nd place in the la ranking and 23rd in the world ranking?",select countries sampled from table where ranking l.a. (2) = 2nd and world ranking (1) = 23rd,select count countries sampled from table where index (year) = 2nd and world ranking (1) = 23rd,0.01433942373842001
"translate English to SQL: table ( index_(year), author_/_editor_/_source, year_of_publication, countries_sampled, world_ranking_(1), ranking_l.a._(2) ) | how many countries were sampled for the prosperity index (2008)?",select max countries sampled from table where index (year) = prosperity index (2008),select count countries sampled from table where index (year) = prosperity index (2008),0.01433942373842001
"translate English to SQL: table ( irrigation_district, juntas_de_regantes_(wub), asociaciones_(wua)_(#), tareas_(15.9_tareas_=_1_ha), users_(#) ) | what's the number of users in the nisibon-yuma within the del este district?",select users (#) from table where irrigation district = del este and juntas de regantes (wub) = nisibon-yuma,select count users (#) from table where irrigation district = nisibon-yuma,0.004791921004652977
"translate English to SQL: table ( poll_source, dates_administered, tom_emmer_(r), matt_entenza_(dfl), tom_horner_(i), undecided, sampling_error ) | how many polls show different percentages for tom emmer and 38% for matt entenza?",select count tom emmer (r) from table where matt entenza (dfl) = 38%,select count poll source from table where tom emmer (r) = 38%,0.004791921004652977
"translate English to SQL: table ( year, presidential_election_result, redskins_(score), opponent_(score), redskins_win_or_lose_?, incumbent_party_win_or_lose_?, rule_upheld?*, popular_vote_won ) | what is redskins (score) against tennessee titans 27",select redskins (score) from table where opponent (score) = tennessee titans 27,select redskins (score) from table where incumbent party win or lose? = tennessee titans 27,0.007878483273088932
"translate English to SQL: table ( year, fowler, stanier, 3_cylinder, stanier, 2_cylinder, fairburn, br_standard, total ) | where stanier, 2 cylinder is 43, what is the stanier, 3 cylinder","select count stanier, 3 cylinder from table where stanier, 2 cylinder = 43",select stanier from table where stanier = 43,0.007878483273088932
"translate English to SQL: table ( year, fowler, stanier, 3_cylinder, stanier, 2_cylinder, fairburn, br_standard, total ) | when the fowler is 16, what is the number of cylinders?","select count stanier, 3 cylinder from table where fowler = 16",select count cylinder from table where fowler = 16,0.008748338557779789
"translate English to SQL: table ( year, fowler, stanier, 3_cylinder, stanier, 2_cylinder, fairburn, br_standard, total ) | what is tops for folwer?",select max fowler from table,select fowler from table where folwer = tops,0.008748338557779789
"translate English to SQL: table ( pos, no, driver, constructor, part_1, part_2, part_3, grid ) | who was the driver when the time in part 3 was 1:31.386?",select driver from table where part 1 = 1:31.386,select driver from table where part 3 = 1:31.386,0.008748338557779789
"translate English to SQL: table ( no, season, ep, title, writer, director, original_airdate, archive ) | name the title that aired on 5 august 1967",select count title from table where original airdate = 5 august 1967,select title from table where original airdate = 5 august 1967,0.00628795986995101
"translate English to SQL: table ( no, season, ep, title, writer, director, original_airdate, archive ) | name the original airdate for guy verney",select original airdate from table where director = guy verney,select original airdate from table where writer = guy verney,0.00628795986995101
"translate English to SQL: table ( english_name, thai_name, abbr., transcription, sanskrit_word, zodiac_sign ) | what's the abbreviation for the month whose transcription is kumphaphan?",select abbr. from table where transcription = kumphaphan,select abbreviation from table where transcription = kumphaphan,0.00628795986995101
"translate English to SQL: table ( english_name, thai_name, abbr., transcription, sanskrit_word, zodiac_sign ) | what's the zodiac sign for the month with thai name?",select zodiac sign from table where thai name = ,select zodiac sign from table where thai name = month,0.00628795986995101
"translate English to SQL: table ( english_name, thai_name, abbr., transcription, sanskrit_word, zodiac_sign ) | what's the transcription for the thai name?",select transcription from table where thai name = ,select transcription from table where thai name = abbr.,0.00628795986995101
"translate English to SQL: table ( english_name, thai_name, abbr., transcription, sanskrit_word, zodiac_sign ) | what's the sanskrit word for month with thai name?",select sanskrit word from table where thai name = ,select sanskrit word from table where thai name = month,0.006423876620829105
"translate English to SQL: table ( english_name, thai_name, abbr., transcription, sanskrit_word, zodiac_sign ) | how many different transcriptions are there for the thai name?",select count transcription from table where thai name = ,select count transcription from table where thai name = different,0.006423876620829105
"translate English to SQL: table ( rank, runs, player, matches, innings, not_out, average ) | what is the innings when the average is 36.48?",select max innings from table where average = 36.48,select innings from table where average = 36.48,0.006423876620829105
"translate English to SQL: table ( rank, runs, player, matches, innings, not_out, average ) | how many no outs are there for an average of 43.70?",select not out from table where average = 43.70,select count not out from table where average = 43.70,0.006423876620829105
"translate English to SQL: table ( season, series, team, races, wins, poles, f/laps, podiums, points, position ) | how many poles were there in season 2000?",select poles from table where season = 2000,select count poles from table where season = 2000,0.006423876620829105
"translate English to SQL: table ( barangay, location, classification, population_(may, 2000), population_(may, 2010) ) | what was the population in may of 2000 when in may 2010 it was 2262?","select min population (may, 2000) from table where population (may, 2010) = 2262",select population (may) from table where 2010 = 2262,0.012139210477471352
"translate English to SQL: table ( barangay, location, classification, population_(may, 2000), population_(may, 2010) ) | what was the barangay when the population was 1267 in may of 2000?","select barangay from table where population (may, 2000) = 1267","select barangay from table where population (may, 2010) = 1267",0.012139210477471352
"translate English to SQL: table ( barangay, location, classification, population_(may, 2000), population_(may, 2010) ) | what was the population of the coastal location isio in may of 2000?","select min population (may, 2000) from table where location = coastal and barangay = isio","select population (may, 2000) from table where location = isio",0.012139210477471352
"translate English to SQL: table ( episode_number, episode, rating, share, rating/share_(18-49), viewers_(millions), rank_(timeslot), rank_(overall) ) | what was the share for rank 54?",select max share from table where rank (overall) = 54,select share from table where rank (timeslot) = 54,0.012139210477471352
"translate English to SQL: table ( episode_number, episode, rating, share, rating/share_(18-49), viewers_(millions), rank_(timeslot), rank_(overall) ) | what are the ratings/share ratio when viewers are 5.50 million?",select rating/share (18-49) from table where viewers (millions) = 5.50,select ratings/share (18-49) from table where viewers (millions) = 5.50,0.013147822581231594
"translate English to SQL: table ( episode_number, episode, rating, share, rating/share_(18-49), viewers_(millions), rank_(timeslot), rank_(overall) ) | what are the rank timeslots where ratings are 4.1?",select rank (timeslot) from table where rating = 4.1,select rank (timeslot) from table where ratings = 4.1,0.013147822581231594
"translate English to SQL: table ( episode_number, episode, rating, share, rating/share_(18-49), viewers_(millions), rank_(timeslot), rank_(overall) ) | what is overall rank when viewers are at 6.59 million?",select rank (overall) from table where viewers (millions) = 6.59,select rank (timeslot) from table where viewers (millions) = 6.59,0.013147822581231594
"translate English to SQL: table ( episode_number, episode, rating, share, rating/share_(18-49), viewers_(millions), rank_(timeslot), rank_(overall) ) | what was the episode name when share was 8?",select episode from table where share = 8,select episode number from table where share = 8,0.013147822581231594
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date ) | who were the writers of episode 20?",select written by from table where no. in season = 20,select written by from table where no. in series = 20,0.013147822581231594
"translate English to SQL: table ( county, mccain#, mccain%, obama#, obama%, barr#, barr%, nader#, nader%, mckinney#, mckinney%, others#, others%, total_ballots, total_eligible_registration, voter_turnout ) | what county has others at 5?",select county from table where others# = 5,select county from table where others% = 5,0.013147822581231594
"translate English to SQL: table ( county, mccain#, mccain%, obama#, obama%, barr#, barr%, nader#, nader%, mckinney#, mckinney%, others#, others%, total_ballots, total_eligible_registration, voter_turnout ) | what is nader's percentage when obama is 44.6%?",select nader% from table where obama% = 44.6%,select nader% from table where obama# = 44.6%,0.013147822581231594
"translate English to SQL: table ( school, location(s), control, type_school_types_are_based_on_the_carnegie_classification_of_institutions_of_higher_education_., enrollment_(fall_2010), founded, accreditation ) | what schools are accredited by coe?",select location(s) from table where accreditation = coe,select school from table where accreditation = coe,0.017756355926394463
"translate English to SQL: table ( number, name, kilometer, pavement, length_(in_m), average_climb_(%) ) | what is the minimum length of the locations where the average climb percentage is exactly 59%?",select min length (in m) from table where average climb (%) = 59,select min length (in m) from table where average climb (%) = 59%,0.017756355926394463
"translate English to SQL: table ( number, name, kilometer, pavement, length_(in_m), average_climb_(%) ) | what is the maximum number of km listed?",select max kilometer from table,select max number from table,0.017756355926394463
"translate English to SQL: table ( -butadiene, 10_4_k_/min_1_(30_°c)_(_1-2%)_absolute, 10_4_k_/min_1_(30_°c)_(_1-2%)_relative, h__/kcal_mol_1, s__/cal_mol_1_k_1 ) | name the number of s  /cal mol 1 k 1 for butadiene being 1,2-dimethylene-cyclohexane","select count s  /cal mol 1 k 1 from table where -butadiene = 1,2-dimethylene-cyclohexane","select count s /cal mol 1 k 1 from table where butadiene = 1,2-dimethylene-cyclohexane",0.017756355926394463
"translate English to SQL: table ( -butadiene, 10_4_k_/min_1_(30_°c)_(_1-2%)_absolute, 10_4_k_/min_1_(30_°c)_(_1-2%)_relative, h__/kcal_mol_1, s__/cal_mol_1_k_1 ) | name the 10 4 k /min 1 (30 °c) ( 1-2%) relative for 17.3",select 10 4 k /min 1 (30 °c) ( 1-2%) relative from table where 10 4 k /min 1 (30 °c) ( 1-2%) absolute = 17.3,select 10 4 k /min 1 (30 °c) ( 1-2%) relative from table where h /kcal mol 1 = 17.3,0.017756355926394463
"translate English to SQL: table ( -butadiene, 10_4_k_/min_1_(30_°c)_(_1-2%)_absolute, 10_4_k_/min_1_(30_°c)_(_1-2%)_relative, h__/kcal_mol_1, s__/cal_mol_1_k_1 ) | name the 10 4 k /min 1 (30 °c) ( 1-2%) absolute for 1.00",select 10 4 k /min 1 (30 °c) ( 1-2%) absolute from table where 10 4 k /min 1 (30 °c) ( 1-2%) relative = 1.00,select 10 4 k /min 1 (30 °c) ( 1-2%) absolute from table where 1.00,0.017756355926394463
"translate English to SQL: table ( -butadiene, 10_4_k_/min_1_(30_°c)_(_1-2%)_absolute, 10_4_k_/min_1_(30_°c)_(_1-2%)_relative, h__/kcal_mol_1, s__/cal_mol_1_k_1 ) | name the total number of butadiene for 1.93",select count -butadiene from table where 10 4 k /min 1 (30 °c) ( 1-2%) relative = 1.93,select count -butadiene from table where h /kcal mol 1 = 1.93,0.017756355926394463
"translate English to SQL: table ( constituency, electorate, s_spoilt_vote, total_poll_(%), for_(%), against_(%), _yes_side_2008_(%) ) | when 13,895 (27.3) is the percentage against what is the toll poll percentage?","select total poll (%) from table where against (%) = 13,895 (27.3)","select count against (%) from table where against (%) = 13,895 (27.3)",0.0030586309731006622
"translate English to SQL: table ( constituency, electorate, s_spoilt_vote, total_poll_(%), for_(%), against_(%), _yes_side_2008_(%) ) | when +18.1 is the  yes side 2008 percentage what is the percentage of against?",select against (%) from table where  yes side 2008 (%) = +18.1,select against (%) from table where +18.1,0.0030586309731006622
"translate English to SQL: table ( constituency, electorate, s_spoilt_vote, total_poll_(%), for_(%), against_(%), _yes_side_2008_(%) ) | when 60,254 (58.0) is the toll poll percentage what is the for percentage?","select for (%) from table where total poll (%) = 60,254 (58.0)","select for (%) from table where for (%) = 60,254 (58.0)",0.0030586309731006622
"translate English to SQL: table ( constituency, electorate, s_spoilt_vote, total_poll_(%), for_(%), against_(%), _yes_side_2008_(%) ) | when +20.3 is the  yes side 2008 (%) what is the for percentage?",select for (%) from table where  yes side 2008 (%) = +20.3,select for (%) from table where ,0.0030586309731006622
"translate English to SQL: table ( series_#, season_#, title, directed_by, written_by, original_air_date, u.s._viewers_(in_millions) ) | what episode did john rogers direct?",select title from table where directed by = john rogers,select directed by from table where directed by = john rogers,0.0030586309731006622
"translate English to SQL: table ( no._in_series, no._in_season, title, directedby, writtenby, originalairdate, production_code, u.s._viewers_(million) ) | what episode is titled ""authority vested""?","select max no. in season from table where title = ""authority vested""","select title from table where title = ""authority vested""",0.0040220292285084724
"translate English to SQL: table ( no._in_series, no._in_season, title, directedby, writtenby, originalairdate, production_code, u.s._viewers_(million) ) | what episode was directed by karen gaviola?",select min no. in season from table where directedby = karen gaviola,select title from table where directedby = karen gaviola,0.0040220292285084724
"translate English to SQL: table ( #, date, at/vs., opponent, score, attendance, record ) | what is the date of game 5?",select date from table where # = 5,select date from table where # = game 5,0.0040220292285084724
"translate English to SQL: table ( #, date, at/vs., opponent, score, attendance, record ) | what was attendance on march 11, 1995?","select min attendance from table where date = march 11, 1995","select attendance from table where date = march 11, 1995",0.007768314331769943
"translate English to SQL: table ( #, date, at/vs., opponent, score, attendance, record ) | how many games resulted in a loss?",select # from table where record = loss,select count at/vs. from table where opponent = loss,0.007768314331769943
"translate English to SQL: table ( county, obama%, obama#, mccain%, mccain#, others%, others# ) | what is the obama# when mccain% is 64.4%?",select max obama# from table where mccain% = 64.4%,select obama# from table where mccain% = 64.4%,0.007768314331769943
"translate English to SQL: table ( country, contestant, age, height_(cm), height_(ft), hometown ) | how tall is the contestant from honduras?",select height (ft) from table where country = honduras,select height (cm) from table where country = honduras,0.003959177061915398
"translate English to SQL: table ( country, contestant, age, height_(cm), height_(ft), hometown ) | what country is the contestant from chihuahua from?",select country from table where hometown = chihuahua,select country from table where country = chihuahua,0.003959177061915398
"translate English to SQL: table ( country, contestant, age, height_(cm), height_(ft), hometown ) | what country is the contestant from salto from?",select country from table where hometown = salto,select country from table where contestant = salto,0.003959177061915398
"translate English to SQL: table ( school, location(s), control, type, enrollment, founded ) | how much would you expect the enrollment to be in springfield?",select min enrollment from table where location(s) = springfield,select count enrollment from table where location(s) = springfield,0.01319010928273201
"translate English to SQL: table ( school, location(s), control, type, enrollment, founded ) | where would you find a public university which was founded in 1915?",select location(s) from table where control = public university and founded = 1915,select location(s) from table where founded = 1915,0.01319010928273201
"translate English to SQL: table ( school, location(s), control, type, enrollment, founded ) | what is the only type of university that was founded in 1873?",select control from table where founded = 1873,select max type from table where founded = 1873,0.01319010928273201
"translate English to SQL: table ( school, location(s), control, type, enrollment, founded ) | what type of school would you see when visiting missouri western state university?",select control from table where school = missouri western state university,select type from table where location(s) = missouri western state university,0.01319010928273201
"translate English to SQL: table ( school, location(s), control, type, enrollment_(fall_2010), founded, accreditation ) | what is the control for the school accredited by the higher learning commission ( nca ), ccne?","select control from table where accreditation = the higher learning commission ( nca ), ccne","select control from table where accreditation = higher learning commission ( nca ), ccne",0.00868320744484663
"translate English to SQL: table ( school, location(s), control, type, enrollment_(fall_2010), founded, accreditation ) | what year was the school founded with an 898 enrollment?",select max founded from table where enrollment (fall 2010) = 898,select founded from table where enrollment (fall 2010) = 898,0.00868320744484663
"translate English to SQL: table ( school, location(s), control, type, enrollment_(fall_2010), founded, accreditation ) | how many schools founded in 2006?",select count accreditation from table where founded = 2006,select count founded from table where year = 2006,0.00868320744484663
"translate English to SQL: table ( school, location(s), control, type, enrollment_(2005), founded ) | what was the enrollment (2005) for baccalaureate colleges, for granite state college?",select enrollment (2005) from table where type = baccalaureate college and school = granite state college,select enrollment (2005) from table where school = baccalaureate colleges and type = granite state college,0.013373207300901413
"translate English to SQL: table ( school, location(s), control, type, enrollment_(2005), founded ) | what year is the founding year, for the school that had an enrollment in 2005 of 963?",select founded from table where enrollment (2005) = 963,select founded from table where enrollment 2005 = 963,0.013373207300901413
"translate English to SQL: table ( school, location(s), control, type, enrollment_(2005), founded ) | how many students enrolled in 2005 at new hampshire institute of art?",select enrollment (2005) from table where school = new hampshire institute of art,select count enrollment (2005) from table where school = new hampshire institute of art,0.013373207300901413
"translate English to SQL: table ( school, main_location, control, type, enrollment_(2005), founded ) | name the most founded for enrollment 2005 being 1285",select max founded from table where enrollment (2005) = 1285,select max founded from table where enrollment 2005 = 1285,0.013373207300901413
"translate English to SQL: table ( school, main_location, control, type, enrollment_(2005), founded ) | name the main location for public and masters university",select main location from table where control = public and type = masters university,select main location from table where school = public and school = masters university,0.013373207300901413
"translate English to SQL: table ( school, main_location, control, type, enrollment_(2005), founded ) | name the type for mcminnville",select type from table where main location = mcminnville,select type from table where school = mcminnville,0.013373207300901413
"translate English to SQL: table ( school, main_location, control, type, enrollment_(2005), founded ) | name the control for albany",select control from table where main location = albany,select control from table where school = albany,0.015297300182282925
"translate English to SQL: table ( english_title, russian_title, published_in_russian, published_in_english, type_of_work ) | when type of work is novel and published in english is 1977, what was published in russian?",select published in russian from table where type of work = novel and published in english = 1977,select published in russian from table where type of work = novel and english title = 1977,0.015297300182282925
"translate English to SQL: table ( english_title, russian_title, published_in_russian, published_in_english, type_of_work ) | how many types of work is рома суда?",select count type of work from table where russian title = рома суда,select count type of work from table where english title = рома суда,0.015297300182282925
"translate English to SQL: table ( english_title, russian_title, published_in_russian, published_in_english, type_of_work ) | what is the russian title of the ugly swans?",select russian title from table where english title = the ugly swans,select russian title from table where english title = ugly swans,0.015297300182282925
"translate English to SQL: table ( english_title, russian_title, published_in_russian, published_in_english, type_of_work ) | when it published in english is n/a and published in russian is 1986, what is the type of work?",select type of work from table where published in english = n/a and published in russian = 1986,select type of work from table where english title = n/a and published in russian = 1986,0.015297300182282925
"translate English to SQL: table ( state, senator, party, switched_party, prior_background, religion, birth_year ) | list the presbyterian members of the senate.",select senator from table where religion = presbyterian,select presbyterian members from table,0.015297300182282925
"translate English to SQL: table ( game, date, opponent, result, boilermakers_points, opponents, record ) | how many games were there in the 1966 season?",select max game from table,select count game from table where date = 1966,0.005022972822189331
